Date,Close
11/30/2015,114.16
12/1/2015,114.45
12/2/2015,113.72
12/3/2015,113.39
12/4/2015,116.2
12/7/2015,116.42
12/8/2015,116.53
12/9/2015,116.58
12/10/2015,117.2
12/11/2015,116.08
12/14/2015,116.26
12/15/2015,116.93
12/16/2015,117.84
12/17/2015,117.5
12/18/2015,116.66
12/21/2015,117.69
12/22/2015,117.72
12/23/2015,118.8
12/24/2015,118.57
12/28/2015,118.75
12/29/2015,120.07
12/30/2015,119.43
12/31/2015,118.14
1/4/2016,117.58
1/5/2016,119.2
1/6/2016,118.4
1/7/2016,115.66
1/8/2016,115.48
1/11/2016,116.69
1/12/2016,117.44
1/13/2016,115.12
1/14/2016,116.62
1/15/2016,115.18
1/19/2016,117.5
1/20/2016,115.78
1/21/2016,117.84
1/22/2016,118.4
1/25/2016,119.2
1/26/2016,120.43
1/27/2016,120.87
1/28/2016,122.38
1/29/2016,123.78
2/1/2016,124.61
2/2/2016,123.95
2/3/2016,121.47
2/4/2016,120.66
2/5/2016,115.4
2/8/2016,116.05
2/9/2016,117.01
2/10/2016,117.54
2/11/2016,116.73
2/12/2016,117.93
2/16/2016,119.18
2/17/2016,118.64
2/18/2016,117.17
2/19/2016,116.53
2/22/2016,117.67
2/23/2016,116.9
2/24/2016,117.06
2/25/2016,118.37
2/26/2016,117.06
2/29/2016,117.19
3/1/2016,118.85
3/2/2016,118.48
3/3/2016,116.69
3/4/2016,117.18
3/7/2016,117.15
3/8/2016,118.42
3/9/2016,119.64
3/10/2016,119.98
3/11/2016,121.55
3/14/2016,122.9
3/15/2016,123.43
3/16/2016,123.52
3/17/2016,123.16
3/18/2016,124.08
3/21/2016,123.81
3/22/2016,123.82
3/23/2016,124.19
3/24/2016,123.29
3/28/2016,123.17
3/29/2016,123.97
3/30/2016,125.83
3/31/2016,125.68
4/1/2016,127.02
4/4/2016,127.57
4/5/2016,127.38
4/6/2016,127.52
4/7/2016,128.14
4/8/2016,127.96
4/11/2016,127.56
4/12/2016,127.61
4/13/2016,126.89
4/14/2016,127.51
4/15/2016,127.78
4/18/2016,128.85
4/19/2016,128.86
4/20/2016,128.55
4/21/2016,125.79
4/22/2016,125.5
4/25/2016,127.46
4/26/2016,127.71
4/27/2016,128.3
4/28/2016,127.92
4/29/2016,126.49
5/2/2016,128.2
5/3/2016,128.4
5/4/2016,129.33
5/5/2016,129.28
5/6/2016,130.58
5/9/2016,130.83
5/10/2016,131.6
5/11/2016,129.14
5/12/2016,130.12
5/13/2016,128.83
5/16/2016,129.64
5/17/2016,127.69
5/18/2016,126.21
5/19/2016,125.29
5/20/2016,122.56
5/23/2016,122.81
5/24/2016,123.95
5/25/2016,123.26
5/26/2016,123.79
5/27/2016,123.25
5/31/2016,122.06
6/1/2016,121.97
6/2/2016,121.17
6/3/2016,121.35
6/6/2016,122
6/7/2016,121.9
6/8/2016,122.11
6/9/2016,122.79
6/10/2016,122.36
6/13/2016,122.99
6/14/2016,122.51
6/15/2016,122.25
6/16/2016,122.47
6/17/2016,122.27
6/20/2016,123.42
6/21/2016,122.63
6/22/2016,120.62
6/23/2016,121.21
6/24/2016,119.44
6/27/2016,116.3
6/28/2016,118.5
6/29/2016,119.49
6/30/2016,120.34
7/1/2016,120.4
7/5/2016,120.76
7/6/2016,120.63
7/7/2016,120.92
7/8/2016,121.31
7/11/2016,122
7/12/2016,122.25
7/13/2016,122.82
7/14/2016,123.93
7/15/2016,123.61
7/18/2016,123.8
7/19/2016,126.5
7/20/2016,126.06
7/21/2016,127.18
7/22/2016,128.26
7/25/2016,127.4
7/26/2016,121.71
7/27/2016,119.48
7/28/2016,119.42
7/29/2016,117.65
8/1/2016,118.01
8/2/2016,117.7
8/3/2016,117.52
8/4/2016,118.3
8/5/2016,119.21
8/8/2016,118.29
8/9/2016,118.31
8/10/2016,118.8
8/11/2016,119.38
8/12/2016,119.52
8/15/2016,118.52
8/16/2016,117.94
8/17/2016,117.1
8/18/2016,117.13
8/19/2016,115.01
8/22/2016,115.42
8/23/2016,115.19
8/24/2016,114.87
8/25/2016,115.43
8/26/2016,114.44
8/29/2016,115.41
8/30/2016,115.36
8/31/2016,115.66
9/1/2016,115.4
9/2/2016,115.83
9/6/2016,117.25
9/7/2016,116.92
9/8/2016,116.17
9/9/2016,114.58
9/12/2016,115.95
9/13/2016,114.73
9/14/2016,115.18
9/15/2016,116.14
9/16/2016,115.28
9/19/2016,115.21
9/20/2016,116.45
9/21/2016,116.93
9/22/2016,117.36
9/23/2016,117.17
9/26/2016,116.53
9/27/2016,116.88
9/28/2016,115.18
9/29/2016,114.79
9/30/2016,115.36
10/3/2016,114.64
10/4/2016,113.5
10/5/2016,113.41
10/6/2016,113.92
10/7/2016,113.45
10/10/2016,114.71
10/11/2016,113.68
10/12/2016,114.71
10/13/2016,115.41
10/14/2016,114.09
10/17/2016,112.41
10/18/2016,111.25
10/19/2016,111.26
10/20/2016,110.57
10/21/2016,113.93
10/24/2016,113.57
10/25/2016,112.72
10/26/2016,112.11
10/27/2016,112.08
10/28/2016,112.1
10/31/2016,112.57
11/1/2016,112.25
11/2/2016,112.39
11/3/2016,111.72
11/4/2016,111.04
11/7/2016,112.82
11/8/2016,114.11
11/9/2016,114.98
11/10/2016,114.51
11/11/2016,114.22
11/14/2016,117.86
11/15/2016,118.32
11/16/2016,119.21
11/17/2016,119.45
11/18/2016,120
11/21/2016,119.5
11/22/2016,119.69
11/23/2016,120.14
11/25/2016,120.66
11/28/2016,121.82
11/29/2016,120.68
11/30/2016,119.27
12/1/2016,118.47
12/2/2016,118.24
12/5/2016,119.29
12/6/2016,119.25
12/7/2016,119.92
12/8/2016,120.45
12/9/2016,121.26
12/12/2016,121.74
12/13/2016,122.68
12/14/2016,122.84
12/15/2016,122.36
12/16/2016,123.24
12/19/2016,122.99
12/20/2016,123.33
12/21/2016,123.18
12/22/2016,123.72
12/23/2016,123.14
12/27/2016,123.07
12/28/2016,122.68
12/29/2016,122.79
12/30/2016,121.72
1/3/2017,119.62
1/4/2017,119.48
1/5/2017,119.7
1/6/2017,120.76
1/9/2017,120.43
1/10/2017,120.25
1/11/2017,120.88
1/12/2017,122.1
1/13/2017,121.5
1/17/2017,122.75
1/18/2017,122.71
1/19/2017,122.18
1/20/2017,122.26
1/23/2017,121.38
1/24/2017,121.05
1/25/2017,121.79
1/26/2017,121.88
1/27/2017,122.86
1/30/2017,123.02
1/31/2017,122.57
2/1/2017,122.42
2/2/2017,123.22
2/3/2017,124.24
2/6/2017,124.45
2/7/2017,124.59
2/8/2017,124.67
2/9/2017,124.48
2/10/2017,125.82
2/13/2017,125.54
2/14/2017,125.81
2/15/2017,126.48
2/16/2017,126.7
2/17/2017,127.8
2/21/2017,128.04
2/22/2017,127.85
2/23/2017,128.27
2/24/2017,128.65
2/27/2017,126.99
2/28/2017,127.65
3/1/2017,129.05
3/2/2017,128.23
3/3/2017,127.9
3/6/2017,128.03
3/7/2017,128.07
3/8/2017,128.09
3/9/2017,128.14
3/10/2017,127.98
3/13/2017,127.61
3/14/2017,127.8
3/15/2017,127.88
3/16/2017,127.98
3/17/2017,128.64
3/20/2017,128.78
3/21/2017,128.52
3/22/2017,129.1
3/23/2017,129
3/24/2017,129.34
3/27/2017,129.49
3/28/2017,129.45
3/29/2017,128.84
3/30/2017,129.32
3/31/2017,129.61
4/3/2017,129.61
4/4/2017,129.29
4/5/2017,130.41
4/6/2017,130.15
4/7/2017,129.96
4/10/2017,129.98
4/11/2017,131.2
4/12/2017,131.26
4/13/2017,130.76
4/17/2017,131.35
4/18/2017,132.3
4/19/2017,132.64
4/20/2017,133.27
4/21/2017,133.41
4/24/2017,134.23
4/25/2017,141.7
4/26/2017,140.84
4/27/2017,140.87
4/28/2017,139.93
5/1/2017,141.15
5/2/2017,141.23
5/3/2017,142.62
5/4/2017,143.45
5/5/2017,143.96
5/8/2017,144.24
5/9/2017,144.36
5/10/2017,144.52
5/11/2017,144.21
5/12/2017,145.36
5/15/2017,146.28
5/16/2017,147.29
5/17/2017,146.41
5/18/2017,147.01
5/19/2017,148.15
5/22/2017,148.19
5/23/2017,147.82
5/24/2017,149.5
5/25/2017,149.78
5/26/2017,149.86
5/30/2017,149.93
5/31/2017,150.89
6/1/2017,152.39
6/2/2017,153.74
6/5/2017,152.79
6/6/2017,151.23
6/7/2017,151.94
6/8/2017,151.43
6/9/2017,151.48
6/12/2017,148.47
6/13/2017,149.82
6/14/2017,150.68
6/15/2017,151.17
6/16/2017,151.99
6/19/2017,153.14
6/20/2017,154.07
6/21/2017,153.73
6/22/2017,154.8
6/23/2017,154.64
6/26/2017,153.96
6/27/2017,153.72
6/28/2017,154.3
6/29/2017,153.13
6/30/2017,153.16
7/3/2017,152.5
7/5/2017,153.07
7/6/2017,153.09
7/7/2017,156.27
7/10/2017,155.52
7/11/2017,154.91
7/12/2017,156.58
7/13/2017,155.04
7/14/2017,155.28
7/17/2017,155.26
7/18/2017,153.96
7/19/2017,153.89
7/20/2017,154.21
7/21/2017,153.92
7/24/2017,151.85
7/25/2017,159.07
7/26/2017,156.51
7/27/2017,156.95
7/28/2017,155.85
7/31/2017,155.14
8/1/2017,154.04
8/2/2017,156.59
8/3/2017,154.72
8/4/2017,153.82
8/7/2017,154.97
8/8/2017,154.92
8/9/2017,154.92
8/10/2017,156.62
8/11/2017,157.3
8/14/2017,157.26
8/15/2017,157.62
8/16/2017,158.9
8/17/2017,157.89
8/18/2017,157.76
8/21/2017,158.36
8/22/2017,159.64
8/23/2017,158.81
8/24/2017,158.41
8/25/2017,158.82
8/28/2017,159.67
8/29/2017,159.38
8/30/2017,159.53
8/31/2017,159.97
9/1/2017,159.81
9/5/2017,159.1
9/6/2017,158.22
9/7/2017,159.9
9/8/2017,159.71
9/11/2017,161.53
9/12/2017,156.33
9/13/2017,157
9/14/2017,157
9/15/2017,156.92
9/18/2017,156.68
9/19/2017,157.43
9/20/2017,159.88
9/21/2017,159.03
9/22/2017,158.91
9/25/2017,156.26
9/26/2017,153.35
9/27/2017,154.05
9/28/2017,157.49
9/29/2017,156.68
10/2/2017,156.96
10/3/2017,156.86
10/4/2017,157.21
10/5/2017,158.8
10/6/2017,159.6
10/9/2017,160.12
10/10/2017,160.58
10/11/2017,163.15
10/12/2017,163.91
10/13/2017,165.37
10/16/2017,165.01
10/17/2017,165.4
10/18/2017,165.77
10/19/2017,166.5
10/20/2017,166.3
10/23/2017,163.34
10/24/2017,163.88
10/25/2017,163.58
10/26/2017,164.01
10/27/2017,165.39
10/30/2017,166.23
10/31/2017,166.91
11/1/2017,166.37
11/2/2017,168.1
11/3/2017,168.65
11/6/2017,170.07
11/7/2017,170.77
11/8/2017,170.1
11/9/2017,167
11/10/2017,165.59
11/13/2017,167.37
11/14/2017,168.11
11/15/2017,167.32
11/16/2017,168.09
11/17/2017,166.72
11/20/2017,166.93
11/21/2017,168.3
11/22/2017,169.05
11/24/2017,169.11
11/27/2017,168.96
11/28/2017,171.34
11/29/2017,170.43
11/30/2017,171.97
12/1/2017,172.87
12/4/2017,170.65
12/5/2017,172.99
12/6/2017,173.48
12/7/2017,172.91
12/8/2017,173.15
12/11/2017,173.25
12/12/2017,172.23
12/13/2017,173.55
12/14/2017,173.14
12/15/2017,174.06
12/18/2017,174.2
12/19/2017,173.39
12/20/2017,172.17
12/21/2017,171.85
12/22/2017,171.42
12/26/2017,171.29
12/27/2017,172.67
12/28/2017,173.1
12/29/2017,172.12
1/2/2018,173.22
1/3/2018,172.49
1/4/2018,173.7
1/5/2018,174.05
1/8/2018,173.93
1/9/2018,173.54
1/10/2018,173.51
1/11/2018,173.39
1/12/2018,173.57
1/16/2018,173.68
1/17/2018,174.98
1/18/2018,174.57
1/19/2018,176.12
1/22/2018,176.21
1/23/2018,176.81
1/24/2018,176.12
1/25/2018,175.66
1/26/2018,178.36
1/29/2018,177.77
1/30/2018,172.48
1/31/2018,171.14
2/1/2018,171.9
2/2/2018,169.38
2/5/2018,163.85
2/6/2018,165.18
2/7/2018,165.71
2/8/2018,158.97
2/9/2018,160.8
2/12/2018,163.9
2/13/2018,162.4
2/14/2018,159.99
2/15/2018,160.78
2/16/2018,157.79
2/20/2018,157.16
2/21/2018,158.64
2/22/2018,160.66
2/23/2018,163.06
2/26/2018,163.58
2/27/2018,160.66
2/28/2018,157.74
3/1/2018,155.7
3/2/2018,148.27
3/5/2018,151.03
3/6/2018,151.2
3/7/2018,152.38
3/8/2018,154.44
3/9/2018,157.24
3/12/2018,157.74
3/13/2018,158.22
3/14/2018,158.24
3/15/2018,161.61
3/16/2018,162.36
3/19/2018,159.01
3/20/2018,159.38
3/21/2018,158.66
3/22/2018,157.04
3/23/2018,154.98
3/26/2018,158.01
3/27/2018,157.48
3/28/2018,158.41
3/29/2018,156.38
4/2/2018,157.72
4/3/2018,160.4
4/4/2018,161.73
4/5/2018,163.95
4/6/2018,161.25
4/9/2018,161.23
4/10/2018,162.77
4/11/2018,163.34
4/12/2018,161.62
4/13/2018,161.73
4/16/2018,161.63
4/17/2018,162.55
4/18/2018,161.81
4/19/2018,159.53
4/20/2018,158.77
4/23/2018,158.99
4/24/2018,157.32
4/25/2018,155.94
4/26/2018,158.9
4/27/2018,158.3
4/30/2018,167.44
5/1/2018,163.44
5/2/2018,160.68
5/3/2018,160.08
5/4/2018,165.03
5/7/2018,165
5/8/2018,164.77
5/9/2018,164.24
5/10/2018,165.07
5/11/2018,165.39
5/14/2018,164.72
5/15/2018,163.06
5/16/2018,162.87
5/17/2018,161.31
5/18/2018,160.98
5/21/2018,161.48
5/22/2018,159.45
5/23/2018,161.62
5/24/2018,162.39
5/25/2018,163.21
5/29/2018,160.62
5/30/2018,161.82
5/31/2018,160.01
6/1/2018,159.16
6/4/2018,160.22
6/5/2018,159.48
6/6/2018,162.38
6/7/2018,169.48
6/8/2018,168.91
6/11/2018,166.49
6/12/2018,166.73
6/13/2018,166.58
6/14/2018,167.05
6/15/2018,166.46
6/18/2018,166.28
6/19/2018,164.97
6/20/2018,162.56
6/21/2018,160.53
6/22/2018,164.55
6/25/2018,159.81
6/26/2018,160.91
6/27/2018,157.42
6/28/2018,156.32
6/29/2018,156.69
7/2/2018,156.87
7/3/2018,156.48
7/5/2018,157.32
7/6/2018,159.42
7/9/2018,159.94
7/10/2018,160.62
7/11/2018,158.62
7/12/2018,159.12
7/13/2018,158.51
7/16/2018,158.78
7/17/2018,159.75
7/18/2018,157.93
7/19/2018,157.41
7/20/2018,157.97
7/23/2018,158.75
7/24/2018,157.94
7/25/2018,158.89
7/26/2018,156.14
7/27/2018,157.48
7/30/2018,158.64
7/31/2018,157.54
8/1/2018,156.92
8/2/2018,155.41
8/3/2018,156.21
8/6/2018,156.72
8/7/2018,156.04
8/8/2018,158.92
8/9/2018,159.3
8/10/2018,158.68
8/13/2018,158.14
8/14/2018,160.6
8/15/2018,159.88
8/16/2018,161.73
8/17/2018,161.15
8/20/2018,161.68
8/21/2018,161.04
8/22/2018,160.55
8/23/2018,159.05
8/24/2018,159.38
8/27/2018,160.48
8/28/2018,161.64
8/29/2018,163.11
8/30/2018,162.8
8/31/2018,162.23
9/4/2018,161.72
9/5/2018,163.24
9/6/2018,163.74
9/7/2018,163.9
9/10/2018,165.07
9/11/2018,164.62
9/12/2018,164.74
9/13/2018,162.4
9/14/2018,160.84
9/17/2018,158.14
9/18/2018,157.77
9/19/2018,159.18
9/20/2018,160.79
9/21/2018,165.3
9/24/2018,163.31
9/25/2018,166.41
9/26/2018,165.76
9/27/2018,166.53
9/28/2018,167.29
10/1/2018,166.67
10/2/2018,165.18
10/3/2018,164.66
10/4/2018,165.8
10/5/2018,166.57
10/8/2018,167.77
10/9/2018,169.83
10/10/2018,168.37
10/11/2018,162.97
10/12/2018,163.82
10/15/2018,163.67
10/16/2018,164.07
10/17/2018,166.77
10/18/2018,166.81
10/19/2018,167.49
10/22/2018,166.63
10/23/2018,177.15
10/24/2018,177.35
10/25/2018,175.31
10/26/2018,173.34
10/29/2018,173.23
10/30/2018,178.49
10/31/2018,176.9
11/1/2018,174.88
11/2/2018,176.75
11/5/2018,180.39
11/6/2018,182.71
11/7/2018,184.25
11/8/2018,185.48
11/9/2018,185.94
11/12/2018,184.37
11/13/2018,184.01
11/14/2018,183.85
11/15/2018,183.56
11/16/2018,187.59
11/19/2018,186.72
11/20/2018,183.71
11/21/2018,182.72
11/23/2018,181.93
11/26/2018,183.89
11/27/2018,184.63
11/28/2018,187.85
11/29/2018,189.26
11/30/2018,188.51
12/3/2018,185.37
12/4/2018,185.04
12/6/2018,185.45
12/7/2018,182.96
12/10/2018,184.65
12/11/2018,183.59
12/12/2018,183.48
12/13/2018,186.43
12/14/2018,183.29
12/17/2018,180.79
12/18/2018,179.71
12/19/2018,179.16
12/20/2018,173.68
12/21/2018,174.15
12/24/2018,170.28
12/26/2018,174.03
12/27/2018,175.71
12/28/2018,175.56
12/31/2018,177.57
1/2/2019,176.06
1/3/2019,174.9
1/4/2019,178.28
1/7/2019,180.22
1/8/2019,180.6
1/9/2019,180.29
1/10/2019,181.55
1/11/2019,182.37
1/14/2019,181.22
1/15/2019,181.02
1/16/2019,179.35
1/17/2019,181.11
1/18/2019,182.57
1/22/2019,184.57
1/23/2019,186.09
1/24/2019,187.37
1/25/2019,184
1/28/2019,183.6
1/29/2019,182.17
1/30/2019,181.77
1/31/2019,178.78
2/1/2019,176.72
2/4/2019,177.55
2/5/2019,177.57
2/6/2019,176.18
2/7/2019,175.28
2/8/2019,174.75
2/11/2019,174.26
2/12/2019,173.97
2/13/2019,174.15
2/14/2019,175.87
2/15/2019,179.97
2/19/2019,179.25
2/20/2019,180.49
2/21/2019,182.81
2/22/2019,183.17
2/25/2019,182.61
2/26/2019,183.21
2/27/2019,183.36
2/28/2019,183.84
3/1/2019,185.05
3/4/2019,180.59
3/5/2019,181.35
3/6/2019,182.03
3/7/2019,180.52
3/8/2019,179.5
3/11/2019,181.08
3/12/2019,181.83
3/13/2019,182.06
3/14/2019,182.74
3/15/2019,185.33
3/18/2019,183.95
3/19/2019,183.11
3/20/2019,184.97
3/21/2019,186.37
3/22/2019,186.81
3/25/2019,185.72
3/26/2019,187.48
3/27/2019,187.51
3/28/2019,189.39
3/29/2019,189.9
4/1/2019,188.39
4/2/2019,188.35
4/3/2019,188.35
4/4/2019,189.87
4/5/2019,190.71
4/8/2019,189.85
4/9/2019,190.08
4/10/2019,189.22
4/11/2019,188.88
4/12/2019,191.6
4/15/2019,191.85
4/16/2019,191.7
4/17/2019,191.61
4/18/2019,194.91
4/22/2019,193.92
4/23/2019,195.26
4/24/2019,197.63
4/25/2019,197.93
4/26/2019,197.42
4/29/2019,197.12
4/30/2019,197.57
